date,oil_price,open,max,min,Объём,change_percent
"01.03.2005","453,50","450,00","459,00","444,50","16,13K","1,06%"
"28.02.2005","448,75","445,00","455,00","445,00","14,75K","1,07%"
"25.02.2005","444,00","445,50","445,50","439,00","10,71K","-0,67%"
"24.02.2005","447,00","443,50","450,50","437,00","16,71K","2,70%"
"23.02.2005","435,25","437,00","441,00","428,75","11,55K","0,29%"
"22.02.2005","434,00","417,00","436,00","417,00","19,76K","3,64%"
"21.02.2005","418,75","410,00","418,75","409,50","7,20K","3,46%"
"18.02.2005","404,75","401,00","409,00","399,75","3,93K","0,31%"
"17.02.2005","403,50","402,25","406,75","401,00","7,40K","2,28%"
"16.02.2005","394,50","394,00","403,00","391,00","4,86K","0,06%"
"15.02.2005","394,25","391,00","395,00","390,75","6,71K","2,20%"
"14.02.2005","385,75","386,25","396,75","384,00","4,62K","-0,71%"
"11.02.2005","388,50","396,00","396,25","388,00","10,24K","-1,71%"
"10.02.2005","395,25","385,75","399,50","384,50","24,27K","2,46%"
"09.02.2005","385,75","375,00","391,00","371,00","23,72K","2,39%"
"08.02.2005","376,75","379,00","381,75","371,00","21,38K","-0,86%"
"07.02.2005","380,00","385,00","385,50","376,50","15,98K","-2,12%"
"04.02.2005","388,25","390,00","393,00","387,75","9,00K","0,06%"
"03.02.2005","388,00","390,50","390,50","383,50","11,03K","-1,40%"
"02.02.2005","393,50","390,50","399,50","390,00","14,95K","-1,25%"
"01.02.2005","398,50","399,50","401,00","395,00","11,59K","1,34%"
"31.01.2005","393,25","389,25","398,00","380,50","11,01K","-0,13%"
"28.01.2005","393,75","411,75","411,75","393,00","14,57K","-5,06%"
"27.01.2005","414,75","411,00","417,25","411,00","10,93K","0,79%"
"26.01.2005","411,50","412,50","417,50","410,75","17,04K","0,37%"
"25.01.2005","410,00","406,00","415,00","403,25","11,03K","1,61%"
"24.01.2005","403,50","408,00","410,00","397,75","9,56K","0,62%"
"21.01.2005","401,00","392,00","404,50","392,00","7,32K","3,82%"
"20.01.2005","386,25","389,00","394,00","383,50","7,35K","-1,15%"
"19.01.2005","390,75","394,00","395,25","389,50","7,80K","-0,06%"
"18.01.2005","391,00","402,75","406,50","389,75","10,17K","-1,08%"
"17.01.2005","395,25","392,00","396,00","389,25","2,71K","0,51%"
"14.01.2005","393,25","392,00","396,00","389,00","8,80K","0,25%"
"13.01.2005","392,25","379,75","395,00","379,25","10,50K","4,67%"
"12.01.2005","374,75","380,50","385,50","371,00","21,50K","-1,51%"
"11.01.2005","380,50","380,00","385,75","377,50","21,07K","-3,61%"
"10.01.2005","394,75","378,00","398,50","377,75","21,10K","4,92%"
"07.01.2005","376,25","375,50","381,50","369,50","18,58K","-0,20%"
"06.01.2005","377,00","356,00","378,75","352,75","14,87K","5,23%"
"05.01.2005","358,25","365,00","365,50","354,25","20,46K","-1,65%"
"04.01.2005","364,25","354,75","369,75","351,25","13,74K","-0,27%"
"31.12.2004","365,25","365,00","369,75","364,00","1,94K","0,41%"
"30.12.2004","363,75","366,00","366,00","358,75","9,28K","2,11%"
"29.12.2004","356,25","364,00","367,50","350,00","11,87K","-6,19%"
"24.12.2004","379,75","391,00","391,00","378,75","1,73K","-2,32%"
"23.12.2004","388,75","393,50","394,00","388,50","4,68K","-1,46%"
"22.12.2004","394,50","407,00","409,75","391,00","6,83K","-3,31%"
"21.12.2004","408,00","407,50","410,25","404,25","4,42K","0,49%"
"20.12.2004","406,00","418,75","419,50","405,25","6,64K","-2,23%"
"17.12.2004","415,25","401,00","421,00","398,00","6,46K","4,33%"
"16.12.2004","398,00","401,75","404,00","395,00","13,34K","-0,06%"
"15.12.2004","398,25","384,00","404,00","382,00","9,26K","5,08%"
"14.12.2004","379,00","374,25","381,75","372,25","6,99K","1,07%"
"13.12.2004","375,00","369,00","374,50","361,50","6,89K","-1,45%"
"10.12.2004","380,50","388,25","392,75","369,00","20,57K","-1,87%"
"09.12.2004","387,75","375,50","388,50","375,50","20,25K","3,54%"
"08.12.2004","374,50","369,50","377,00","357,25","21,27K","1,56%"
"07.12.2004","368,75","379,50","379,50","365,00","15,89K","-2,06%"
"06.12.2004","376,50","373,00","379,75","373,00","16,22K","1,96%"
"03.12.2004","369,25","380,75","384,00","368,25","14,38K","-2,44%"
"02.12.2004","378,50","401,00","404,00","374,50","17,46K","-7,51%"
"01.12.2004","409,25","427,50","427,50","401,50","18,65K","-4,27%"
"30.11.2004","427,50","440,00","440,75","426,00","18,47K","-2,56%"
"29.11.2004","438,75","436,00","440,75","435,25","11,08K","0,69%"
"26.11.2004","435,75","439,00","440,00","434,00","4,94K","-0,40%"
"25.11.2004","437,50","437,00","441,50","436,50","5,91K","1,21%"
"24.11.2004","432,25","436,00","437,50","422,25","12,22K","-2,04%"
"23.11.2004","441,25","427,00","444,00","424,25","12,12K","2,56%"
"22.11.2004","430,25","443,50","447,25","428,00","13,27K","-1,83%"
"19.11.2004","438,25","423,50","440,00","423,50","16,69K","5,54%"
"18.11.2004","415,25","415,00","427,00","415,00","13,06K","1,16%"
"17.11.2004","410,50","400,00","418,75","399,25","13,53K","1,61%"
"16.11.2004","404,00","403,75","408,25","400,50","8,63K","1,38%"
"15.11.2004","398,50","403,75","410,50","394,75","9,84K","-2,15%"
"12.11.2004","407,25","407,00","413,00","404,75","6,80K","-0,12%"
"11.11.2004","407,75","424,25","424,50","406,00","20,64K","-2,04%"
"10.11.2004","416,25","408,00","419,25","405,75","22,59K","0,18%"
"09.11.2004","415,50","415,50","421,25","408,25","20,68K","-0,42%"
"08.11.2004","417,25","417,00","418,50","407,00","18,81K","1,15%"
"05.11.2004","412,50","411,25","419,00","409,00","16,69K","-2,19%"
"04.11.2004","421,75","430,00","431,00","416,00","12,04K","0,18%"
"03.11.2004","421,00","420,00","434,75","414,00","15,10K","-0,59%"
"02.11.2004","423,50","422,00","427,50","418,50","18,03K","-0,70%"
"01.11.2004","426,50","443,25","449,75","413,00","18,10K","-2,51%"
"29.10.2004","437,50","441,00","443,50","436,00","13,19K","-3,63%"
"28.10.2004","454,00","454,00","456,00","445,00","14,82K","-2,00%"
"27.10.2004","463,25","478,75","481,00","454,00","14,99K","-2,42%"
"26.10.2004","474,75","470,00","477,75","467,75","11,65K","-0,37%"
"25.10.2004","476,50","479,00","481,50","468,50","11,74K","0,26%"
"22.10.2004","475,25","474,50","479,00","473,25","15,35K","0,69%"
"21.10.2004","472,00","471,75","474,00","467,75","13,10K","0,27%"
"20.10.2004","470,75","453,00","471,75","453,00","16,03K","4,90%"
"19.10.2004","448,75","451,50","451,50","445,00","14,07K","-1,21%"
"18.10.2004","454,25","466,50","470,00","452,25","11,42K","-2,05%"
"15.10.2004","463,75","465,25","469,50","462,50","11,48K","-0,27%"
"14.10.2004","465,00","457,00","465,75","456,50","16,02K","3,62%"
"13.10.2004","448,75","449,00","452,50","442,00","18,96K","-4,83%"
"12.10.2004","471,50","466,25","478,00","466,25","29,28K","1,34%"
"11.10.2004","465,25","455,25","467,00","453,00","28,45K","2,76%"
"08.10.2004","452,75","442,00","455,00","439,75","25,05K","1,74%"
"07.10.2004","445,00","439,00","447,25","439,00","21,78K","2,30%"
"06.10.2004","435,00","431,50","436,00","427,00","17,73K","0,93%"
"05.10.2004","431,00","428,00","432,75","427,50","19,30K","0,70%"
"04.10.2004","428,00","423,75","428,00","422,25","10,34K","0,77%"
"01.10.2004","424,75","427,00","429,00","423,00","13,79K","-1,05%"
"30.09.2004","429,25","421,00","431,50","419,00","12,98K","2,14%"
"29.09.2004","420,25","422,00","422,00","414,75","11,25K","0,18%"
"28.09.2004","419,50","422,50","429,00","417,50","13,00K","0,00%"
"27.09.2004","419,50","416,00","421,50","416,00","7,42K","1,57%"
"24.09.2004","413,00","411,75","415,00","409,00","8,75K","-0,30%"
"23.09.2004","414,25","411,00","417,25","406,50","9,74K","-0,06%"
"22.09.2004","414,50","404,00","415,00","399,50","9,61K","3,05%"
"21.09.2004","402,25","395,00","405,00","393,75","8,40K","2,68%"
"20.09.2004","391,75","393,25","396,00","389,75","5,49K","1,69%"
"17.09.2004","385,25","383,00","390,50","382,00","9,75K","2,94%"
"16.09.2004","374,25","383,50","384,75","373,00","8,29K","-3,36%"
"15.09.2004","387,25","387,50","390,25","380,25","7,76K","0,06%"
"14.09.2004","387,00","380,00","389,00","380,00","13,05K","1,84%"
"13.09.2004","380,00","378,75","381,50","372,25","9,97K","-1,36%"
"10.09.2004","385,25","391,75","397,00","378,00","24,44K","-0,90%"
"09.09.2004","388,75","371,00","395,00","370,00","29,24K","3,87%"
"08.09.2004","374,25","371,00","376,75","368,75","18,82K","1,01%"
"07.09.2004","370,50","369,00","372,00","365,25","17,15K","-0,27%"
"06.09.2004","371,50","370,75","372,75","369,25","5,84K","-0,13%"
"03.09.2004","372,00","377,00","377,00","369,75","9,39K","-2,30%"
"02.09.2004","380,75","370,50","384,00","369,75","15,91K","3,39%"
"01.09.2004","368,25","353,00","373,00","353,00","20,18K","4,77%"
"31.08.2004","351,50","355,00","355,50","347,00","14,69K","-2,16%"
"27.08.2004","359,25","364,75","367,50","358,75","9,38K","-0,76%"
"26.08.2004","362,00","373,75","373,75","356,75","15,88K","-4,30%"
"25.08.2004","378,25","383,25","383,50","373,75","12,93K","-1,37%"
"24.08.2004","383,50","385,50","386,25","380,75","9,51K","-1,98%"
"23.08.2004","391,25","395,50","396,00","387,75","8,77K","-1,70%"
"20.08.2004","398,00","402,00","407,00","392,25","5,30K","0,51%"
"19.08.2004","396,00","390,75","400,00","390,75","6,94K","1,60%"
"18.08.2004","389,75","388,25","393,00","386,00","7,87K","0,58%"
"17.08.2004","387,50","382,25","389,00","380,25","6,86K","0,78%"
"16.08.2004","384,50","384,50","387,50","381,25","6,41K","0,26%"
"13.08.2004","383,50","375,75","385,50","375,75","6,61K","1,39%"
"12.08.2004","378,25","373,25","380,00","372,00","20,82K","2,02%"
"11.08.2004","370,75","374,00","377,50","362,50","29,41K","-0,87%"
"10.08.2004","374,00","382,00","384,50","371,50","24,90K","-2,73%"
"09.08.2004","384,50","373,00","386,00","371,75","20,24K","2,33%"
"06.08.2004","375,75","380,25","383,25","372,25","18,83K","-1,64%"
"05.08.2004","382,00","371,50","382,50","371,50","16,03K","1,26%"
"04.08.2004","377,25","377,25","378,75","372,00","16,02K","0,53%"
"03.08.2004","375,25","369,75","377,50","369,75","10,26K","1,76%"
"02.08.2004","368,75","368,25","370,00","367,00","9,64K","0,61%"
"30.07.2004","366,50","365,00","370,50","363,75","12,53K","1,73%"
"29.07.2004","360,25","363,50","363,50","357,50","9,19K","-1,44%"
"28.07.2004","365,50","356,25","365,75","355,75","8,66K","1,95%"
"27.07.2004","358,50","356,00","359,75","354,75","6,98K","0,49%"
"26.07.2004","356,75","357,50","358,50","353,75","7,60K","0,42%"
"23.07.2004","355,25","354,25","362,00","353,50","13,92K","0,28%"
"22.07.2004","354,25","343,50","354,25","343,00","8,88K","2,76%"
"21.07.2004","344,75","345,75","346,25","340,75","5,28K","-1,01%"
"20.07.2004","348,25","349,25","351,50","345,00","8,31K","-0,64%"
"19.07.2004","350,50","347,00","351,00","345,25","3,07K","0,00%"
"16.07.2004","350,50","346,50","355,00","346,00","7,62K","1,52%"
"15.07.2004","345,25","346,00","346,00","341,50","12,99K","2,60%"
"14.07.2004","336,50","334,50","340,00","332,75","11,33K","1,28%"
"13.07.2004","332,25","336,50","336,50","330,50","11,80K","-4,46%"
"12.07.2004","347,75","340,00","348,50","336,00","22,42K","1,53%"
"09.07.2004","342,50","346,00","346,50","342,00","18,54K","-0,22%"
"08.07.2004","343,25","341,00","345,50","336,50","21,60K","0,96%"
"07.07.2004","340,00","344,00","344,50","336,00","19,66K","-1,66%"
"06.07.2004","345,75","341,00","346,00","340,00","12,94K","2,22%"
"05.07.2004","338,25","339,00","341,75","338,75","7,28K","1,12%"
"02.07.2004","334,50","334,00","337,25","331,25","12,51K","0,45%"
"01.07.2004","333,00","319,25","338,00","317,25","21,89K","4,80%"
